cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	data_type	cases.0.samples.0.sample_type	file_name	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.samples.0.tumor_descriptor	file_id	data_category	cases.0.submitter_id	cases.0.samples.0.sample_id	cases.0.case_id	id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id 
c3d0dbc2-38d3-480e-a996-4b785e026821	miRNA Expression Quantification	Primary Tumor	afd7e54c-186c-4191-8c33-b291509ccf1b.mirbase21.mirnas.quantification.txt	TCGA-EI-6514-01A			80d2851b-e109-4368-82d5-af7df21092b3	Transcriptome Profiling	TCGA-EI-6514	5671fae7-e0af-4288-9ed2-d75b10a0392e	40974ab3-e532-4d6e-9c98-ee640f3976d6	80d2851b-e109-4368-82d5-af7df21092b3	TCGA-EI-6514-01A-11H-1735-13
bfa982e6-5c22-4099-bcde-3d29a92ce611	miRNA Expression Quantification	Solid Tissue Normal	60c8b759-840a-48d7-ad36-6dc849dfe20d.mirbase21.mirnas.quantification.txt	TCGA-AF-2691-11A			8dccffb4-0eab-408e-970b-bd4acbf9a3e8	Transcriptome Profiling	TCGA-AF-2691	f966f099-e31a-4d9f-aa1a-857fed5682c0	830fd359-abd4-4c99-89e4-2d6bb9ce5637	8dccffb4-0eab-408e-970b-bd4acbf9a3e8	TCGA-AF-2691-11A-01R-1757-13
7c25dd18-aaff-41b6-b8af-aaf649bdb7b0	miRNA Expression Quantification	Primary Tumor	239fb0c3-214e-469c-80bb-bbe944440bce.mirbase21.mirnas.quantification.txt	TCGA-DY-A1DF-01A			1e9c6ccf-18e3-42d4-ba50-d263f9b72fcd	Transcriptome Profiling	TCGA-DY-A1DF	32ce7bee-3556-4c5f-924d-4c2804274a1c	b1a787b6-8e94-4b1b-b063-3338c80eef78	1e9c6ccf-18e3-42d4-ba50-d263f9b72fcd	TCGA-DY-A1DF-01A-11H-A154-13
dc0690f1-e800-43bf-a666-b7d6f0bfc922	miRNA Expression Quantification	Primary Tumor	0e0dd97a-e221-4697-8eb9-77257bd36892.mirbase21.mirnas.quantification.txt	TCGA-F5-6812-01A			eb92c8de-970c-49bc-8596-c41c4ea2dfeb	Transcriptome Profiling	TCGA-F5-6812	63b9593e-648d-41ab-a2f5-8465dab57d39	e5d7bbd4-4f38-4a5a-9966-f44f8a15a10e	eb92c8de-970c-49bc-8596-c41c4ea2dfeb	TCGA-F5-6812-01A-11H-1829-13
fd185f8a-4676-46a1-a97f-33b083164e33	miRNA Expression Quantification	Primary Tumor	bff27266-b12e-49c5-87b2-a8d2f0c0c598.mirbase21.mirnas.quantification.txt	TCGA-AG-3885-01A			16a41dfb-c032-4a52-9cc5-ccc598db1ece	Transcriptome Profiling	TCGA-AG-3885	7764db67-5d9e-4421-86c6-7151aca688d1	e5e4aa9f-6015-4d62-a088-69920d7f2500	16a41dfb-c032-4a52-9cc5-ccc598db1ece	TCGA-AG-3885-01A-01T-0906-13
0afe660a-2936-49d0-82e9-f1b325a0b48e	miRNA Expression Quantification	Primary Tumor	55c2be6a-f040-4d7e-9b64-140f60c1a7b1.mirbase21.mirnas.quantification.txt	TCGA-AA-3971-01A			34f82960-bc22-49e1-ba73-a7d7f3452912	Transcriptome Profiling	TCGA-AA-3971	f3db9b58-d60d-41f7-a3d7-6f713272efb5	10994156-7c2f-420e-aeb8-11d566b3d5e4	34f82960-bc22-49e1-ba73-a7d7f3452912	TCGA-AA-3971-01A-01T-1021-13
60449f58-ab59-46ce-b12e-f38a6f66aa71	miRNA Expression Quantification	Primary Tumor	84e592e8-8828-4e85-b7cd-1232e0ea0eec.mirbase21.mirnas.quantification.txt	TCGA-AA-3681-01A			aea58723-5248-4433-8f65-6ec101ad4641	Transcriptome Profiling	TCGA-AA-3681	190fecab-1ef1-43fa-87a2-104014eb2ce2	abb0d53f-f74e-45dc-8fbb-40863016f3c6	aea58723-5248-4433-8f65-6ec101ad4641	TCGA-AA-3681-01A-01T-0906-13
ac4fc114-4186-404d-9fa7-559a993929b1	miRNA Expression Quantification	Primary Tumor	d9479da8-0df0-47e0-83ea-a8a825d94e35.mirbase21.mirnas.quantification.txt	TCGA-A6-5667-01A			b76df18e-0eff-4396-84a8-c8678d750d6f	Transcriptome Profiling	TCGA-A6-5667	74e9942c-3adb-47d1-bd92-f97095865ee1	28d03569-8717-40da-8989-70baf2b18f9f	b76df18e-0eff-4396-84a8-c8678d750d6f	TCGA-A6-5667-01A-21H-1722-13
b8e7e16e-ac4a-4ce7-80b1-021917bbc8d7	miRNA Expression Quantification	Primary Tumor	c6e3f932-5de4-4216-b15d-50a1bbd0952b.mirbase21.mirnas.quantification.txt	TCGA-AA-A01S-01A			4b6f1560-7346-4ae2-a494-77cb1ab40e9d	Transcriptome Profiling	TCGA-AA-A01S	5743700c-cbd3-4f87-8109-6349a96eb605	84e34cf2-b3bb-4a1a-8fb7-6c2c604c4008	4b6f1560-7346-4ae2-a494-77cb1ab40e9d	TCGA-AA-A01S-01A-21R-A082-13
6b194f70-b146-4076-92fb-b259c13d3cc5	miRNA Expression Quantification	Primary Tumor	ede5f315-4049-4eaf-90d6-bdda3e2c279e.mirbase21.mirnas.quantification.txt	TCGA-AA-A00L-01A			59d01973-70f2-41a1-b1c3-121953e500f6	Transcriptome Profiling	TCGA-AA-A00L	9fa268c0-9e08-436b-a18b-fa9db1794296	381cf7f3-cd7b-4660-8175-ff8062f7bf78	59d01973-70f2-41a1-b1c3-121953e500f6	TCGA-AA-A00L-01A-31R-A076-13
cd1ab234-ff5c-4435-bb75-f0ac184970cc	miRNA Expression Quantification	Primary Tumor	6e7de8aa-ffd0-4a94-aafb-03e338a9beae.mirbase21.mirnas.quantification.txt	TCGA-AZ-6599-01A			8ac0d770-ff28-4571-a8ba-049140e50390	Transcriptome Profiling	TCGA-AZ-6599	d463f9a9-109e-40a8-8ee9-d16545b0c151	fbb69964-f962-4b89-b59b-dd05f8faf61a	8ac0d770-ff28-4571-a8ba-049140e50390	TCGA-AZ-6599-01A-11H-1773-13
393d591b-8065-42b6-9986-d5c74782071c	miRNA Expression Quantification	Primary Tumor	a66ee079-fc80-4461-be95-0f5e7a8161c9.mirbase21.mirnas.quantification.txt	TCGA-A6-6650-01A			4374854b-3857-4aba-b75f-6759fcbd5312	Transcriptome Profiling	TCGA-A6-6650	9b637a29-ee08-4ab2-8160-7584c170f87b	6cd8d2dd-5545-43b0-b796-ae0506d62eb8	4374854b-3857-4aba-b75f-6759fcbd5312	TCGA-A6-6650-01A-11H-A279-13
fdd2e9c6-c94a-4bcf-968e-6e64cb9100e9	miRNA Expression Quantification	Metastatic	18bc4644-5ebd-4edd-89ac-bf97e6c7343d.mirbase21.mirnas.quantification.txt	TCGA-WE-A8K5-06A			ff88fa75-b148-49e0-972e-4e712e3deeb9	Transcriptome Profiling	TCGA-WE-A8K5	35778912-e574-436b-a36f-e6916dd300e0	0f579238-5a11-4adc-9c80-572cbb2ce58f	ff88fa75-b148-49e0-972e-4e712e3deeb9	TCGA-WE-A8K5-06A-11R-A37G-13
da36ea5e-3a65-46be-96eb-1b60fd879816	miRNA Expression Quantification	Metastatic	d348cdfe-811d-45cd-ac3a-d3e2f81abf7f.mirbase21.mirnas.quantification.txt	TCGA-D3-A1Q5-06A			10dd7b22-b9c0-40b5-a524-b7da41352593	Transcriptome Profiling	TCGA-D3-A1Q5	64143381-c9ea-4244-8bef-3f5127b9e22d	238111f9-a08b-49b4-9035-cc43026330e7	10dd7b22-b9c0-40b5-a524-b7da41352593	TCGA-D3-A1Q5-06A-11R-A18W-13
bbe9980a-75c3-44bb-9b95-21bfbcbfaab0	miRNA Expression Quantification	Metastatic	e54a0565-2339-4142-8ebb-a6f3ad6f2228.mirbase21.mirnas.quantification.txt	TCGA-EE-A2ME-06A			bb00b173-e9d9-469b-a5cc-bea242af2801	Transcriptome Profiling	TCGA-EE-A2ME	1ed77ded-07c5-4428-9393-56a8585e832e	d70e0d27-7f27-4807-a36e-9fb7b00f0a70	bb00b173-e9d9-469b-a5cc-bea242af2801	TCGA-EE-A2ME-06A-11R-A18W-13
363aaabf-3f9d-475d-84b1-6c8796c32174	miRNA Expression Quantification	Metastatic	5ee9292c-e916-4964-a9cd-9d72ea7c30fd.mirbase21.mirnas.quantification.txt	TCGA-EE-A20C-06A			88e63046-aa31-4de7-8d2e-98475f426f55	Transcriptome Profiling	TCGA-EE-A20C	9b6c6176-219c-4a50-97cb-e8a74e3193f1	bc71a91d-8ad1-4bab-a4fa-89470aa4e4d0	88e63046-aa31-4de7-8d2e-98475f426f55	TCGA-EE-A20C-06A-11R-A18V-13
d145c4ff-e494-4951-9d1e-c76302968ef5	miRNA Expression Quantification	Metastatic	be6acff6-951b-47b2-bbbc-9e267b000014.mirbase21.mirnas.quantification.txt	TCGA-DA-A95Y-06A			e8a2106d-efa1-42b6-b70a-146e503e329d	Transcriptome Profiling	TCGA-DA-A95Y	59edfbe9-6795-4d98-8e1c-7063d568d7fb	40a4b549-09a4-4621-9715-e44d4b9d1198	e8a2106d-efa1-42b6-b70a-146e503e329d	TCGA-DA-A95Y-06A-11R-A37G-13
aa0814a7-5269-420b-bd76-dbedb996ed14	miRNA Expression Quantification	Metastatic	5b9599b1-6df7-44bd-b809-2a44c1bec91c.mirbase21.mirnas.quantification.txt	TCGA-FS-A1ZU-06A			bf2174c4-36d0-49b0-b0b0-d7c413615a4d	Transcriptome Profiling	TCGA-FS-A1ZU	df5485be-2879-448c-b014-d7fd545d8933	7ce09a09-074e-4f38-bed7-98ab34347fbe	bf2174c4-36d0-49b0-b0b0-d7c413615a4d	TCGA-FS-A1ZU-06A-12R-A18W-13
bb3d6788-85fa-42e6-8cdc-5558f9e6e99b	miRNA Expression Quantification	Metastatic	a72ce007-d662-44bc-8e59-719c80a8f009.mirbase21.mirnas.quantification.txt	TCGA-EE-A2GE-06A			7b216c91-6a54-4e28-8f02-b2984c6dcfc8	Transcriptome Profiling	TCGA-EE-A2GE	c9ea9dff-60a4-4d0d-97d6-380e72238537	4801c721-166f-4939-8ab7-aa024bec7089	7b216c91-6a54-4e28-8f02-b2984c6dcfc8	TCGA-EE-A2GE-06A-11R-A18W-13
6c498221-fc9e-48d6-a19c-61aee6d7f843	miRNA Expression Quantification	Primary Tumor	23f4b77d-d41f-43e6-bbb3-3706ddf532e1.mirbase21.mirnas.quantification.txt	TCGA-EB-A550-01A			9f1b547e-2230-42ca-98ae-c1568ea10092	Transcriptome Profiling	TCGA-EB-A550	976fa900-4709-4bed-9f20-2bd95c57a806	c757c326-6803-4451-a2d3-4368812855a7	9f1b547e-2230-42ca-98ae-c1568ea10092	TCGA-EB-A550-01A-61R-A27U-13
71b6f22b-c565-4434-baa6-3807d302e539	miRNA Expression Quantification	Metastatic	6c69b3a5-9794-44e2-988c-569e7de0dfb7.mirbase21.mirnas.quantification.txt	TCGA-ER-A19H-06A			cde0fec1-9431-495d-b8db-493e14126e2c	Transcriptome Profiling	TCGA-ER-A19H	2e0c8ba7-be23-490f-98a3-b77ade005a52	e11a109d-31cb-40f7-aa17-50797b287a4f	cde0fec1-9431-495d-b8db-493e14126e2c	TCGA-ER-A19H-06A-12R-A18V-13
c88184de-f6dd-402d-857c-c1dbba34fb22	miRNA Expression Quantification	Primary Tumor	c563faa2-c89c-4ca7-a583-b5ca0a2dd514.mirbase21.mirnas.quantification.txt	TCGA-GN-A4U5-01A			d6427886-21e8-4373-92a7-0af37ca64773	Transcriptome Profiling	TCGA-GN-A4U5	7ed11cad-e9b8-4250-8098-1f70ac319a8c	c35d97f8-1b70-4fbd-a603-9230b3ba7952	d6427886-21e8-4373-92a7-0af37ca64773	TCGA-GN-A4U5-01A-11R-A360-13
79789e8c-749a-47b4-84dd-48234525168b	miRNA Expression Quantification	Metastatic	9db9b7d7-67c9-4469-abe3-f6b5622f20d8.mirbase21.mirnas.quantification.txt	TCGA-EE-A182-06A			3d07e6fd-d6a6-410e-b3b9-920d3cc4b936	Transcriptome Profiling	TCGA-EE-A182	cd9c958f-1f30-43e5-a38a-01b301d6126a	714b4003-959a-47d5-8912-a250b90d7cd4	3d07e6fd-d6a6-410e-b3b9-920d3cc4b936	TCGA-EE-A182-06A-11R-A18W-13
7526f073-f2ae-4f83-861a-dc203573733e	miRNA Expression Quantification	Primary Tumor	37d0468f-1c69-4062-89d1-0077cba84602.mirbase21.mirnas.quantification.txt	TCGA-ER-A2NF-01A			d80d1951-7249-4230-befb-79a8c3acf433	Transcriptome Profiling	TCGA-ER-A2NF	52edd1db-f1c3-4b87-b959-b5b095e52463	d32a4219-4cca-470f-b6b3-11447d9f5e0b	d80d1951-7249-4230-befb-79a8c3acf433	TCGA-ER-A2NF-01A-11R-A18W-13
c5e81dfb-c05f-4604-84c9-61548f67f5c1	miRNA Expression Quantification	Primary Tumor	3b93fabe-1e7c-4c52-8ec6-0eed62cc1278.mirbase21.mirnas.quantification.txt	TCGA-GN-A263-01A			526e7b60-7fb7-4e98-a5c6-4b2067ef62a2	Transcriptome Profiling	TCGA-GN-A263	b49a1878-b34d-450d-85c9-673b98030c0b	08d2b181-2b6e-4754-bfa9-5a94a1f18526	526e7b60-7fb7-4e98-a5c6-4b2067ef62a2	TCGA-GN-A263-01A-11R-A18W-13
6fb178c1-af2d-4860-a27f-0a88c0a70d56	miRNA Expression Quantification	Metastatic	2923dc9c-0158-4e78-ab4c-dbe7e9ab22e5.mirbase21.mirnas.quantification.txt	TCGA-D3-A8GQ-06A			4936771a-52bf-49f4-8dcd-5ecbac38c963	Transcriptome Profiling	TCGA-D3-A8GQ	31a791d4-1214-4bb9-868a-f775ac4c2d7d	320a2dca-ee07-4d14-a7b8-178636636880	4936771a-52bf-49f4-8dcd-5ecbac38c963	TCGA-D3-A8GQ-06A-11R-A37G-13
82ab5049-6f92-4ade-9617-f9a0a71dce41	miRNA Expression Quantification	Metastatic	96286a23-cbc9-4a7e-865e-e3a467365cb4.mirbase21.mirnas.quantification.txt	TCGA-EE-A2M5-06A			1004a9dc-33c7-478c-90a7-901cf5d88d65	Transcriptome Profiling	TCGA-EE-A2M5	b3189e4f-3b90-4a1e-8ff1-fa2fedc46c4c	b5e37b9b-6264-4cc8-9b44-1d8ac0692d6c	1004a9dc-33c7-478c-90a7-901cf5d88d65	TCGA-EE-A2M5-06A-12R-A18V-13
ac9b2ead-c080-4179-87b3-1e743c0f618a	miRNA Expression Quantification	Metastatic	54e9d97f-6ab7-4204-b2b0-cd0f9f2ce8c4.mirbase21.mirnas.quantification.txt	TCGA-D3-A1Q7-06A			dfb1605d-dd2c-44b1-9654-2ca8a0314caa	Transcriptome Profiling	TCGA-D3-A1Q7	e9879b40-ce83-49c6-a4d4-12b43ce2a55a	df6303cd-ffb5-422f-9865-b09029a6d54f	dfb1605d-dd2c-44b1-9654-2ca8a0314caa	TCGA-D3-A1Q7-06A-11R-A18W-13
5191fc43-b3cf-4372-abd5-033b1607e88f	miRNA Expression Quantification	Metastatic	f478155b-1eb6-41ae-8a20-42922967b0bb.mirbase21.mirnas.quantification.txt	TCGA-ER-A19O-06A			e6b2d74f-9072-45de-a792-fb9b8f97e8a8	Transcriptome Profiling	TCGA-ER-A19O	24ddb156-d896-44bb-b0b1-a5191abcdc3f	69c0ef46-3117-46f3-b36e-581eb03eb829	e6b2d74f-9072-45de-a792-fb9b8f97e8a8	TCGA-ER-A19O-06A-11R-A18V-13
28298950-ef93-4a87-b3db-38d436684004	miRNA Expression Quantification	Metastatic	1826889d-10a2-45a7-bc1f-f36fbb0468c8.mirbase21.mirnas.quantification.txt	TCGA-DA-A1I1-06A			eefa9af4-b284-4500-a18e-97ebfd45438c	Transcriptome Profiling	TCGA-DA-A1I1	75b7799b-4aa0-475c-b92a-e7a1c9419645	6993bc23-cd58-4761-bb77-3a3dcc2f7a1b	eefa9af4-b284-4500-a18e-97ebfd45438c	TCGA-DA-A1I1-06A-12R-A18X-13
51844ea8-d29c-467a-8d52-c164651ecac1	miRNA Expression Quantification	Metastatic	6a4fb0e5-b14b-472a-a2e6-d23abf91dbf3.mirbase21.mirnas.quantification.txt	TCGA-D3-A8GN-06A			3f7f156d-98b2-436b-b3d5-c39b82cd7f24	Transcriptome Profiling	TCGA-D3-A8GN	2cbb12d1-4c27-4106-9571-27f3f8424c32	7038de05-4e26-49af-b78a-5a00ce9a120b	3f7f156d-98b2-436b-b3d5-c39b82cd7f24	TCGA-D3-A8GN-06A-11R-A37G-13
0433f11d-5599-4545-a4be-e665e2fd88e1	miRNA Expression Quantification	Metastatic	adf07cfa-8a37-4838-9700-d7cd616d3104.mirbase21.mirnas.quantification.txt	TCGA-FS-A1ZE-06A			3777b9ba-f757-447f-b748-374f6fc19a28	Transcriptome Profiling	TCGA-FS-A1ZE	a6ff4b8a-bcd0-4925-9638-aa4da7388bed	2c79add1-8093-4e81-8f80-069af7b7c2fa	3777b9ba-f757-447f-b748-374f6fc19a28	TCGA-FS-A1ZE-06A-11R-A18W-13
06b0ab64-af42-4ead-ac8e-8b367e7a8b7e	miRNA Expression Quantification	Metastatic	18ec98a9-023f-4d3c-bce3-8d71503246d3.mirbase21.mirnas.quantification.txt	TCGA-DA-A1IC-06A			6d11b6a7-e5a4-4edc-9b0f-1354fe3a7226	Transcriptome Profiling	TCGA-DA-A1IC	b9fdda29-ebd4-4b0b-a8da-555ba05d3567	6625ce3f-3a1f-45f9-aa42-ab1931d6daf4	6d11b6a7-e5a4-4edc-9b0f-1354fe3a7226	TCGA-DA-A1IC-06A-11R-A18V-13
14552500-47b6-4237-a4e1-fcc03fc51df6	miRNA Expression Quantification	Metastatic	52fa3fe2-a847-4dcd-acde-ded8f5c89a5a.mirbase21.mirnas.quantification.txt	TCGA-D3-A2JA-06A			5e0d6407-f368-4ebe-834b-775a6e9481ca	Transcriptome Profiling	TCGA-D3-A2JA	db560b84-6341-4671-8520-d5a7afe719d4	33d7cccb-6349-4337-8c5b-6e3e8b3c7af1	5e0d6407-f368-4ebe-834b-775a6e9481ca	TCGA-D3-A2JA-06A-11R-A18W-13
8d97a6c4-9c16-4509-a0a1-eda290ea133b	miRNA Expression Quantification	Metastatic	820c7be5-c7f1-475f-8fc9-5cb5ddd3bb9a.mirbase21.mirnas.quantification.txt	TCGA-EE-A3JB-06A			bb947263-eb82-4def-b4a3-2d0514309146	Transcriptome Profiling	TCGA-EE-A3JB	4f219672-1a4a-46df-b6db-1067ec06d091	6e1040d2-dee0-43c9-8462-fc0859d7d2af	bb947263-eb82-4def-b4a3-2d0514309146	TCGA-EE-A3JB-06A-11R-A21E-13
fb71239c-7419-4a30-bdd0-10ce9744bc8e	miRNA Expression Quantification	Metastatic	fc7f80ed-77ad-4637-9d7a-b22da3889144.mirbase21.mirnas.quantification.txt	TCGA-GN-A8LK-06A			0a0c7121-1da9-4c91-93e2-30890d771e9a	Transcriptome Profiling	TCGA-GN-A8LK	289d7ac9-a974-4cfb-afbc-38d868de860f	962ff090-16c0-438b-8213-86b2bd306e4c	0a0c7121-1da9-4c91-93e2-30890d771e9a	TCGA-GN-A8LK-06A-11R-A37G-13
5d3000c8-502e-449b-bd90-5e112ef4fa00	miRNA Expression Quantification	Primary Tumor	668ac0f8-f32d-4d97-a56f-14ffc1f53c4e.mirbase21.mirnas.quantification.txt	TCGA-XV-A9W2-01A			30fb03e8-e279-4f1f-aab8-8dc79a2c5cef	Transcriptome Profiling	TCGA-XV-A9W2	554b8b01-1838-455d-90a9-4e49023ad0f5	8b6b1cbf-dedb-4c99-8f75-eafbe5c43592	30fb03e8-e279-4f1f-aab8-8dc79a2c5cef	TCGA-XV-A9W2-01A-11R-A39J-13
a502800e-f401-4a7c-965e-ee8d31047895	miRNA Expression Quantification	Primary Tumor	33c50b78-104e-46e6-9506-1442e8afd4e4.mirbase21.mirnas.quantification.txt	TCGA-5B-A90C-01A			e7869078-e088-4932-adf6-10fa09f48ac9	Transcriptome Profiling	TCGA-5B-A90C	f1fb39e5-8275-4f45-a349-af82d6cd6ff7	16ac4341-cf8f-45e2-b90b-2d12d5f74a59	e7869078-e088-4932-adf6-10fa09f48ac9	TCGA-5B-A90C-01A-11R-A37P-13
cb4def05-2def-4f6e-9fce-57c64101efd6	miRNA Expression Quantification	Primary Tumor	a3029324-eb59-4d35-bd3c-d2ebc3544c7b.mirbase21.mirnas.quantification.txt	TCGA-A5-AB3J-01A			f7b59cbf-b4f7-4c6e-8010-2e2f8eb74a59	Transcriptome Profiling	TCGA-A5-AB3J	396753d3-fae0-4a1a-b193-4121a47746d2	8a67ed86-156f-4b45-b460-000fe33da26b	f7b59cbf-b4f7-4c6e-8010-2e2f8eb74a59	TCGA-A5-AB3J-01A-11R-A404-13
6b4fc876-6e79-4859-a74a-78fb969c397f	miRNA Expression Quantification	Primary Tumor	e8c80f4c-0f16-433f-afd3-45754e8d21a7.mirbase21.mirnas.quantification.txt	TCGA-B5-A0K8-01A			52454d84-1fee-43c0-8680-cc511476f660	Transcriptome Profiling	TCGA-B5-A0K8	66184035-af3e-4c2b-901a-0709c49dc54e	24118b8f-59fe-482a-aed3-7b1bde1571b7	52454d84-1fee-43c0-8680-cc511476f660	TCGA-B5-A0K8-01A-11R-A14L-13
326670fe-a720-4403-969a-4fc9af15d185	miRNA Expression Quantification	Primary Tumor	019979a0-18c3-45c7-91d2-904beb8faa43.mirbase21.mirnas.quantification.txt	TCGA-DF-A2L0-01A			3eecf99c-b32c-4913-b69f-5db099a273b6	Transcriptome Profiling	TCGA-DF-A2L0	e3f9c326-544d-46e2-a58e-fc95e5ecd702	7adaf608-19a5-4184-8b79-bbc6f9cf24ae	3eecf99c-b32c-4913-b69f-5db099a273b6	TCGA-DF-A2L0-01A-11R-A17X-13
08cba150-dec8-41fa-9fac-96860560d4c2	miRNA Expression Quantification	Primary Tumor	1a16c159-d218-485a-8f06-f6e1d4167212.mirbase21.mirnas.quantification.txt	TCGA-AX-A2H2-01A			9fb73477-85d4-47b2-b6a3-6f469508b42f	Transcriptome Profiling	TCGA-AX-A2H2	6d3fb251-74e8-40d5-8262-f265a5a3395a	e4510c66-a60b-4b09-a4e8-74ec5b26a3a5	9fb73477-85d4-47b2-b6a3-6f469508b42f	TCGA-AX-A2H2-01A-11R-A17X-13
e6e4d01f-da05-4ad9-b2e2-ba8f8a503917	miRNA Expression Quantification	Solid Tissue Normal	5226ccc5-b13c-43a3-938b-e70467f2d333.mirbase21.mirnas.quantification.txt	TCGA-FL-A1YH-11A			c909d02d-33a1-4278-827a-29e6cf8bca90	Transcriptome Profiling	TCGA-FL-A1YH	0e9c603f-5ec6-4fd7-87bb-bce23ca2c042	47c49c54-95f8-42c8-94e4-411280452512	c909d02d-33a1-4278-827a-29e6cf8bca90	TCGA-FL-A1YH-11A-11R-A16E-13
c193e39d-d069-4458-8689-7638ce462e2b	miRNA Expression Quantification	Primary Tumor	04f0b274-32e4-4b22-8605-d0fde665ce19.mirbase21.mirnas.quantification.txt	TCGA-KP-A3W4-01A			e0d3fffe-7442-4355-b1be-a895348313d4	Transcriptome Profiling	TCGA-KP-A3W4	85363534-a7c9-481e-8d37-b961ce1ad7ae	62df1bd8-23a8-4e52-a483-6895b2f02494	e0d3fffe-7442-4355-b1be-a895348313d4	TCGA-KP-A3W4-01A-11R-A22I-13
822e410b-4fe8-4018-b118-6c095a1cc387	miRNA Expression Quantification	Primary Tumor	2e466635-f9a5-42cb-b664-10fcc879b3e6.mirbase21.mirnas.quantification.txt	TCGA-AX-A1C5-01A			3d538d1e-bee8-4274-ba2c-f830c652b694	Transcriptome Profiling	TCGA-AX-A1C5	cb8bc1f7-c7a2-4378-9f91-a4d76a70435b	caebdce0-f954-471a-ac63-5daaa2e76d97	3d538d1e-bee8-4274-ba2c-f830c652b694	TCGA-AX-A1C5-01A-11R-A136-13
5becddbf-f44a-45b5-9c74-411b3425f0d1	miRNA Expression Quantification	Primary Tumor	ec675de6-e99b-4610-a8b1-98b9f2c2fea7.mirbase21.mirnas.quantification.txt	TCGA-D1-A0ZP-01A			aa71ec61-b54e-461e-bd33-a3b63d533751	Transcriptome Profiling	TCGA-D1-A0ZP	41a4ef51-9560-4089-a08a-624a64a168d5	ac216bb5-15e4-4462-955e-8a522380690e	aa71ec61-b54e-461e-bd33-a3b63d533751	TCGA-D1-A0ZP-01A-21R-A10I-13
4b34d0a4-f3cf-4a47-975c-17b72c8fd5fd	miRNA Expression Quantification	Primary Tumor	1a5fc8ca-c0d5-4316-a6ea-77dc0934e455.mirbase21.mirnas.quantification.txt	TCGA-KP-A3W0-01A			09aedc73-70d3-4c74-b4a7-289c7612b983	Transcriptome Profiling	TCGA-KP-A3W0	570bb596-bad8-4a83-a7d7-e9fa8c9e16aa	c9ebaeff-6a27-4a6c-a34c-5337a3508a52	09aedc73-70d3-4c74-b4a7-289c7612b983	TCGA-KP-A3W0-01A-21R-A22I-13
747cecc4-edf3-4e81-a14b-184b673176ce	miRNA Expression Quantification	Primary Tumor	7c0a753c-e5db-4387-98da-f613200bd912.mirbase21.mirnas.quantification.txt	TCGA-BS-A0TJ-01A			4b855d10-5df3-4017-b25a-13a6bbe57a16	Transcriptome Profiling	TCGA-BS-A0TJ	ac35307b-ac7f-49fc-a237-5e03ab2e2276	f74da4c6-4291-46d2-abd4-7d7f6ef03b00	4b855d10-5df3-4017-b25a-13a6bbe57a16	TCGA-BS-A0TJ-01A-11R-A103-13
729ac63d-98d3-4d13-828a-337d1050e74f	miRNA Expression Quantification	Primary Tumor	21954900-475a-4e91-a12d-6eeae1447017.mirbase21.mirnas.quantification.txt	TCGA-A5-A0R6-01A			da901aa5-8363-4ac5-9ed3-f4da6e2e8e01	Transcriptome Profiling	TCGA-A5-A0R6	836bd487-091b-4728-bcd7-8065e5b76465	39609d3c-f5d3-4bc4-b356-1403c6dd1cb5	da901aa5-8363-4ac5-9ed3-f4da6e2e8e01	TCGA-A5-A0R6-01A-11R-A103-13
4d65dec4-a4c0-4904-ab4a-0b17a4abfb86	miRNA Expression Quantification	Primary Tumor	cf598737-b7c7-4928-a9c7-e82617e726a9.mirbase21.mirnas.quantification.txt	TCGA-BK-A0CC-01A			66226c6a-280b-4ae5-8dac-62073984629b	Transcriptome Profiling	TCGA-BK-A0CC	ed22cb10-ebde-4019-9b6d-e19ab573ca94	2b865f8c-539f-4cb2-8f08-41709e9511e5	66226c6a-280b-4ae5-8dac-62073984629b	TCGA-BK-A0CC-01A-21R-A00W-13
665855da-9478-4322-8a8e-d56c46d61b40	miRNA Expression Quantification	Primary Tumor	86b82848-2366-4f98-ad0a-047761f26037.mirbase21.mirnas.quantification.txt	TCGA-A5-A0GN-01A			674b89fa-0ce0-4c96-be32-89f67fc3608f	Transcriptome Profiling	TCGA-A5-A0GN	f6f9c40b-1e58-47a3-b518-9694fb5ff2cf	a2a2dbda-d10c-49c4-86a8-61baf6160cda	674b89fa-0ce0-4c96-be32-89f67fc3608f	TCGA-A5-A0GN-01A-11R-A041-13
5bc54871-7eff-436b-ac03-43c0a1c64296	miRNA Expression Quantification	Primary Tumor	72edddba-4404-4179-b1e2-ffbb0ebe6049.mirbase21.mirnas.quantification.txt	TCGA-AP-A1DO-01A			35dad078-d1cf-48b7-a6fb-80030c6ecc4f	Transcriptome Profiling	TCGA-AP-A1DO	f2b59490-86fe-409a-89f1-e11f744e0d75	3348a7aa-f5c3-4fba-9968-68da5cedfd7e	35dad078-d1cf-48b7-a6fb-80030c6ecc4f	TCGA-AP-A1DO-01A-11R-A136-13
